"obj","museum","text","material"
"http://data.silknow.org/object/11821026-ba61-32db-9a2e-399e23559cb8","http://data.silknow.org/graph/vam","Gloves could serve several purposes in early 17th century Britain, apart from the obvious ones of protection and warmth.  Many were solely decorative, to display the wealth and status of their owner. They were worn in the hat or belt, as well as carried in the hand. Gloves were popular as gifts and were exchanged as a gesture of engagement or wedding present. In combat, a glove was thrown down as a gage, or challenge.

Decorative gloves were popular with England’s working class. In 1618 Horatio Busini, chaplain to the Venetian ambassador to England, wrote disapprovingly in a report on English customs:  “all wear very costly gloves.  This fashion of gloves is so universal that even the porters wear them very ostentatiously.”

The decoration of this glove is characteristic of the period 1615 to 1625 with couched embroidery in a stylised pattern and fringe of metal thread.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/11821026-ba61-32db-9a2e-399e23559cb8","http://data.silknow.org/graph/vam","A kidskin right glove decorated at cuff with couched silver-gilt thread and silver purl in a stylized floral patter.  The glove is lined with pink silk.  The cuff is edged with pink silk ribbon and silver fringe.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/11821026-ba61-32db-9a2e-399e23559cb8","http://data.silknow.org/graph/vam","Glove, embroidered leather, 1615-1625, British; silver-gilt thread, purl & fringe","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/64704ed3-ce4a-33f5-9671-72c487bac157","http://data.silknow.org/graph/vam","Gloves could serve several purposes in early 17th century Britain, apart from the obvious ones of protection and warmth.  Many were solely decorative, to display the wealth and status of their owner. They were worn in the hat or belt, as well as carried in the hand. Gloves were popular as gifts and were exchanged as a gesture of engagement or wedding present. In combat, a glove was thrown down as a gage, or challenge.

Ornately embroidered gloves served official purposes, signifying the holding of a civic office or membership in the local freemanry. They were also a popular New Year’s gift to the monarch.   Gloves were frequently given as a sign of royal favour. The wardrobe accounts for Charles I record the making of more than 1,000 pairs of gloves during a three-year period.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/64704ed3-ce4a-33f5-9671-72c487bac157","http://data.silknow.org/graph/vam","A right glove of dyed kidskin embroidered at the cuff with padded and raised silk and silver thread, with applied silver ribbon.  The cuff is lined with coral silk taffeta and edged with coral silk plush.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/64704ed3-ce4a-33f5-9671-72c487bac157","http://data.silknow.org/graph/vam","Glove, embroidered leather, 1625-1650, British; silver & silk, coral silk plush.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/6a1921af-de20-3492-b8ee-7c03d5b3da10","http://data.silknow.org/graph/vam","Gloves could serve several purposes in early 17th century Britain, apart from the obvious ones of protection and warmth.  Many were solely decorative, to display the wealth and status of their owner. They were worn in the hat or belt, as well as carried in the hand. In combat, a glove was thrown down as a gage, or challenge.

Ornately embroidered gloves served official purposes, signifying the holding of a civic office or membership in the local freemanry. Gloves were popular as gifts, particularly as a New Year’s gift to the monarch and they were frequently given as a sign of royal favour.    Recent studies of the marriage ceremony in late Tudor and early Jacobean England show that accessories, particularly gloves were frequently exchanged between men and women.  This may explain why so many survive in museum collections.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/6a1921af-de20-3492-b8ee-7c03d5b3da10","http://data.silknow.org/graph/vam","Pair of kidskin gloves dyed pale grey, and with applied red satin cuffs couched with silver and silver-gilt thread and purl in an abstract floral pattern. The cuffs are lined and edged with blue silk and trimmed with silver-gilt bobbin lace and spangles. The cuffs are open at the side and are held with 3 coral silk ribbons trimmed with silver-gilt lace. The seams at the back of the hand are embroidered in plaited braid stitch with silver and silver-gilt thread.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/6a1921af-de20-3492-b8ee-7c03d5b3da10","http://data.silknow.org/graph/vam","Pair of embroidered kidskin gloves with lace, Great Britain, 1600-1615","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/4caf3c89-1a78-3c04-8e9b-0803eee6e24f","http://data.silknow.org/graph/vam","A left glove of kidskin with applied white satin cuffe, embroidered with coloured silks and couched with silver thread and purl in a floral pattern.  The cuff is lined and edged with coral-pink silk.  The cuff is open at the side and held with 3 coral silk ribbons edged with silver-gilt bobbin lace.  The seams around the thumb and at the back of the hand are couched with silver thread.  The palm of the glove is pierced.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/4caf3c89-1a78-3c04-8e9b-0803eee6e24f","http://data.silknow.org/graph/vam","Gloves were essential accessories in 17th century Britain; only the most destitute would go outdoors with their hands uncovered.  In addition to providing protection and warmth, the purpose of many gloves was solely decorative, to display the wealth and status of their owner. They were worn in the hat or belt, as well as carried in the hand. In combat, a glove was thrown down as a gage, or challenge.

Ornately embroidered gloves served official purposes, signifying the holding of a civic office or membership in the local freemanry. Gloves were popular as gifts, particularly as a New Year’s gift to the monarch and they were frequently given as a sign of royal favour.    Recent studies of the marriage ceremony in late Tudor and early Jacobean England show that accessories, particularly gloves were frequently exchanged between men and women.  This may explain why so many survive in museum collections.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/4caf3c89-1a78-3c04-8e9b-0803eee6e24f","http://data.silknow.org/graph/vam","Glove, embroidered leather, 1600-1610, British, silver & silk on white satin, pierced palm, left","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/4ad3f6cc-1a15-39c9-adac-4663019380b6","http://data.silknow.org/graph/vam","Buddhist hanging in the form of  a Buddhist mandala. Yellow satin weave silk, the corners of which are decorated with a secular scrolling leaf design while the larger part of the central surface is taken up with the symmetrical religious motif contained within a circle. The hanging is embroidered in satin stitch in untwisted silk floss in light blue, dark blue, greens, reds, and white. In some areas the colours are shaded. There is also gold wrapped thread couched down singly to form outlines. The lining, which is original, is pieced together from similar but not identical yellow self-patterned silk. All the lining silks have some form of floral and fret pattern incorporated into the weave. There are lines of yellow silk ties, many of them missing, attached to the lining.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/4ad3f6cc-1a15-39c9-adac-4663019380b6","http://data.silknow.org/graph/vam","A mandala can be a graphic object (painting, woven hanging) used in Buddhist meditation or to denote a sacred space. 

This large silk hanging represents the 'Womb Treasury World', the mystical universal source, or 'womb', from which all things emerged. The iconography is based on the text of the Mahavairocana Sutra: At the centre of the mandala is the Buddha Vairocana, who is preaching the Dharma (the Truth upheld by the Universe) to four Buddhas and four Bodhisatvas. 

The four Buddhas might be Ratnashvaya (<i>Baosheng</i>  in Chinese, East), Amida (<i>Mituo</i> in Chinese, West), Akshobya (<i>Ajiu</i>South), and Amoghasiddhi (<i>Chengjiu</i>North) (it should be noted that these positions may vary in different mandalas). Together with Vairocana, they are known as the Five Meditation or Wisdom Buddhas.

The Boddhisatvas are possibly Samantabhadra (or Vajradhara, <i>Puxian,</i> in Chinese; South-east position), Manjusri (or <i>Wenshu</i> in Chinese; South-west), Avalokitesvara (<i>Guanyin</i> in Chinese; North-west) and Maitreya (Mi-le in Chinese, North east). 

The Manchu rulers of the Qing Dynasty originated from the northeast of China, and the empire extended to neighbouring Monglia and went as far as Tibet. Patronage of Buddhism in these areas was an important aspect of imperial diplomacy, and diplomatic gifts often exchanged. This mandala (embroidered on 'royal yellow'-coloured silk) was possibly presented by Mongol princes to the Yongzheng emperor for a temple under imperial patronage, and possibly one at the important pilgimage site of Wutaishan in Shanxi province.","http://data.silknow.org/vocabulary/627"
