"text","technique"
". DESCRIPCIÓ TÈCNICA: 
Lampàs, efecte de decoració per 8 trames llançades interrompudes; fons en sarja de 3 pesant (Z) i decoració en sarja de 3 lleugera (Z)

. ORDIT
- relació d’ordits: 2 ordits, en relació : 3 fils ordit de fons / 1 fil ordit de lligadura 
- matèria: 
ordit de fons: seda; color blau-gris; gruix irregular; fil simple; torsió Z
ordit de lligadura: seda; color morat; fil simple; torsió Z
- densitat: 72 fils/cm 
- escalat:  3 fils ordit de fons

. TRAMA
- relació de trames: 9 trames, en relació: 1 trama de fons / 3-5 trames decoració
- matèria:  
1 trama de fons: seda; color violeta; STA
9 trames decoració interrumpides: seda; colors blanc, blau cel, groc, morat, teula, verd clar, verd fosc i violeta; STA
- densitat: 16 -20 passades/cm 
- escalat:  1 passada

. VORAVIUS : conserva 1 voraviu: 2 cordelines formades per fils de seda de diferents colors, agrupats en torsió Z que treballen en tafetà amb totes les trames de la resta teixit

. RAPORT de disseny: dau d’ordit: 7,5 cm

. TELER: de llaços, ordit passat a punta i retorn, 2 plegadors d’ordit","http://data.silknow.org/vocabulary/305"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/379"
"DESCRIPCIÓN TÉCNICA:
Lampas, efecto de decoración por 4 tramas lanzadas, 3 de ellas interrumpidas; fondo en sarga de 4 pesando (Z), decoración en tafetán

. URDIMBRE

relación de urdimbres: 2 urdimbres, en relación: 5 hilos de urdimbre de fondo / 1 hilo urdimbre ligadura

materia:
	urdimbre de fondo: seda; color rojo; hilo simple; torsión Z
	urdimbre de ligadura: seda; color amarillo; hilo simple; torsión Z

densidad: 78 hilos/cm (13 hilos de urdimbre de ligadura / 65 hilos de urdimbre de fondo)

escalonado: 2-3 hilos de urdimbre de fondo

. TRAMA

relación de tramas: 5 tramas, en relación: 1 trama de fondo / 1-4 tramas de decoración

materia:
	1 trama de fondo: seda; color rojo y blanco; STA
	1 trama de decoración lanzadas continúa: seda; color amarillo; STA
	3 tramas de decoración lanzadas interrumpidas: seda; colores blanco, azul y verde; STA

densidad: 24-26 pasadas/cm

escalado: 1 pasada

. RAPORT de diseño: 15 x 15,5 cm
. TELAR: de lazos, urdimbre pasada a punta y retorno, 2 plegadores de urdimbre","http://data.silknow.org/vocabulary/305"
"Los colores y la decoración de este fragmento corresponden al grupo de piezas denominadas por F.L.May como tejidos de la Alhambra por la similitud que presenta su programa decorativo con las yeserías y estucos de los muros del emblemático edificio, y de los cuales, quizás, este tipo de pieza colgaban como decoración. Se conservan piezas muy similares en numerosos museos y colecciones de todo el mundo, presentando entre ellas diferencias mínimas en los detalles.

Estas sederías del periodo nazarí, forman un conjunto de tejidos homogéneo con una tipología muy concreta definida por su diseño y colores que se repite con pocas variantes. De composición muy compleja y totalmente geométrica, estructuran su decoración a partir de arabescos y cintas entrelazadas que crean formas de estrella de ocho puntas con decoración perlada a su alrededor, pequeños florones, nudos y flores de 8 pétalos. El conjunto rompe su unidad con frisos que contienen inscripciones o cenefas.

La manufactura de esta pieza es impecable y la calidad de los tintes utilizados ha conservado la fuerza de sus colores que dan vida y realzan la geometría del diseño.","http://data.silknow.org/vocabulary/305"
". DESCRIPCIÓ TÈCNICA: 
Lampàs amb efecte de decoració per 3 trames llançades, fons tafetà doble per ordit (teletó) i decoració en tafetà

. ORDIT
- relació d’ordits: 2 ordits, en relació: 2 fils dobles d’ordit de fons / 1 fil d’ordit de lligadura 
- matèria: 
ordit de fons: seda; color vermell; fils simples; torsió Z
ordit de lligadura: seda; color vermell irregular; fils simples; torsió Z
- densitat: 36 fils dobles d’ordit de fons / 18 fils d’ordit de lligadura 
- escalat: 2 fils dobles d’ordit de fons

. TRAMA
- relació de trames: 4 trames, en relació: 1 trama de fons / 1 trama decoració 
- matèria:  
1 trama de fons: seda; color beix; STA
1 trama de decoració interrompuda: seda; color blanc; STA
2 trames de decoració a canvis: seda; colors groc i blau; STA
- densitat: 18 passades/cm 
- escalat: 1 passada

. VORAVIUS : conserva 1 voraviu format per 10 cordelines de fibra vegetal, torsió S, treballant en tafetà

. RAPORT de disseny: dau d’ordit: 9 cm

. TELER: de llaços amb passat d’ordit a punta i retorn","http://data.silknow.org/vocabulary/305"
"Dos fragments de teixit (n.r. 285 i n.r. 3939) amb registres horitzontals de merlets i flors de lotus en positiu i negatiu combinats amb franges que emplacen en el seu interior cercles de perfil vegetal amb arbres de la vida acompanyats d’una densa decoració floral molt estilitzada.

Probablement els teixits amb aquest tipus de disseny són de producció posterior a les sedes d’entrellaços i estrelles. El conjunt decoratiu manté encara la seva estructura ordenada però ara amb elements lleugerament naturalistes i una gamma cromàtica més limitada. 

Es fa difícil adscriure la peça a una cronologia i zona geogràfica concreta donada la continuïtat que els motius nassarites tenen en el Nord d’Africà per l’emigració de molts teixidors després de la caiguda del regne de Granada. La anàlisi de colorants ha donat com a resultat cotxinilla en lloc de la roja habitual cosa que ens fa decantar per una atribució a tallers nord-africans.","http://data.silknow.org/vocabulary/305"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/305"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/366"
"conserva els dos voravius","http://data.silknow.org/vocabulary/305"
"Es tracta de dos fragments de teixit units per costura central.","http://data.silknow.org/vocabulary/305"
"Materia : trama i ordit : seda, lleugera torsió S.
1 ordit de color groc i rosa.
1 trama de color lila (molt descolorida).
- Densitat trama: 60 passades / 50 fils.
- Conserva una vora : tafetà, ordit blanc i rosa.","http://data.silknow.org/vocabulary/366"
"Dos fragment cosits per un dels seus costats i que conserven una vora cada un dels fragments. La decoració és en registres verticals (llistada), alternant un color verd i el següent de color rosa. A l'interior de cada registre hi trobem decoració vegetal i floral disposada de forma curvilínia ascendent.","http://data.silknow.org/vocabulary/366"
"Teixit de seda bicolor amb la representació de quadrúpedes situats de forma simètrica a banda i banda d’un eix vertical de motius vegetals.  S’identifiquen gossos, porcs senglars, conills i guineus. De  mida més gran un guepard -o un lleopard- i un quadrúpede amb pel llarg que bé podria ser una llama (veure bibliografia).","http://data.silknow.org/vocabulary/366"
"Segons fitxe del catàleg: ""Soieries et autres textiles de l'Antiquité au XVIe siècle"", feta per Sophie Desrosiers, es tracta d'un teixit: ""lampassete setí de 5 irregular (1, 2, 1,3,3) i sarja de 4 lie 1 per 2 fil trame (fils dobles) S"".","http://data.silknow.org/vocabulary/366"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/366"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/366"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/366"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/305"
"Conserva algun troç de voraviu.","http://data.silknow.org/vocabulary/305"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/305"
"Lampas fons setí, 2 lats liseré (dels quals una de les trames és d'acompanyament), espolinat. (segons fitxa tècnica del llibre de H.C.Ackermann)
- Conserva un voraviu.","http://data.silknow.org/vocabulary/366"
"Lampas fons setí, 2 lats liseré (dels quals una de les trames és d'acompanyament), espolinat. (segons fitxa tècnica del llibre de H.C.Ackermann)
- Conserva un voraviu.","http://data.silknow.org/vocabulary/305"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/305"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/366"
"Sanefes dels textos relatius a Alà o a l'Alcorà : ""Allah no hay otro Dios que Allah, Mohammad es el enviado de Allah"". Corán CVIII : ""Yo te he dado el Kanther (afluent del Paradis). Dirige tus plegarias a tu Se~nor y sacrificale victimas. Tu enemigo sera como hombre sin descendencia"". Alcorà CVII : ""Allah es uno. Es Allah a quien todos se dirigen para sus necesidades"". ""El que no ha sido engendrado ni mantenido hijos. No hay nadie que pueda igualarle"".","http://data.silknow.org/vocabulary/305"
"vellut tallat de 1 cos, espolinat","http://data.silknow.org/vocabulary/366"
"Monograma de Crist dins d'un sol radiat, amb el cap de quatre serafins al voltant i sanefes de motiu vegetal emmarcant el tema.","http://data.silknow.org/vocabulary/305"
"segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/305"
"LAMPAS llavorat, decoració per 2 trames llançades i 1 una trama espolinada que treballa creant efecte de “niu d’abella”. Fons en tafetà irregular per ordit (2-2-4) i decoració en tafetà

. ORDIT  
- relació d’ordits: 2 ordits, en relació:  8 fils d’ordit de fons / 1 fil ordit de lligadura 
- matèria: 
ordit de fons: seda; color beix; fils simples; torsió Z
ordit de lligadura: seda; color beix; fils simples; torsió Z
- densitat: 88 fils d’ordit de fons / 11 fils d’ordit de lligadura 
- escalat: 2 fils d’ordit de fons 

. TRAMA
- relació de trames : 4 trames, en relació: 
1 trama de fons / 2 trames de decoració llançades 
1 trama de fons / 2 trames de decoració llançades + 1 trama decoració espolinada
- matèria:  
1 trama de fons: seda; color beix; STA
2 trames de decoració llançades: seda; color vermell i verd fosc; STA
1 trama de decoració espolinada: tira de pell daurada (or de Xipre o oropel), entorxada Z; ànima de seda  beix; torsió Z
- densitat: 29-36 passades/cm
- escalat: 1 passada

. RAPORT de disseny: 7,5 x 6,5

. TELER: teler de llaços, ordit passat a punta i retorn","http://data.silknow.org/vocabulary/305"
"Fragment del teixit anomenat Teixit de sant Daniel que prové del sepulcre d’aquest sant a l’església de santa Anna a Barcelona. Segons la tradició, el teixit va ser una ofrena del compte Ramón Berenguer IV després de participar en la conquesta d’Almeria l’any 1147. Nombrosos fragments de la mateixa procedència es troben dispersos en altres col•leccions d’arreu el món . 

Dins d’espais similars a petits nínxols en forma de màndorles hi ha parelles d’aus de dos tipus diferents que tenen, de forma alterna, els cosos encarats i els caps oposats; entre elles hi ha la figura estilitzada d’un Arbre de la Vida. 

La pèrdua quasi total d’una de les trames de la decoració –la de color verd fosc- ha fet que moltes vegades es malinterpretés la cara principal de la peça, identificada ara de forma correcta pel treball espolinat que les trames d’oropel o or de Xipre fan en els caps i becs dels ocells. 

La peça forma part del grup identificat per D.Shepherd  com a teixits del període almoràvit fets a Almeria, dada que ratificaria el lloc d’on prové segons la tradició. La forma com treballen els lligaments, la manera d’utilitzar la trama espolinada i els colors de les peces són els trets principals d’aquest conjunt de teixits  i, malgrat que el tipus de motiu i la mida del curs de disseny són en aquest cas molt diferents, presenta unes característiques tècniques particulars que la vinculen a la peça CDMT reg. 6470.","http://data.silknow.org/vocabulary/305"
"conserva els dos voravius","http://data.silknow.org/vocabulary/305"
"Peça de tela procedent de la part posterior d'una casulla.","http://data.silknow.org/vocabulary/366"
"Petit fragment de faixa femenina. Fons de color vermell i decoració amb un motiu molt característic : el minrab, que ja es troba a la iconografia marroquí des del segle XVII. Abans de la franja final on es troba la mà de Fàtima entre elements vegetals i florals hi ha una sanefa més estreta on s'alternen trèvols i altres decoracions florals, que possiblement és el símbol distintintiu del taller on es va fabricar.segurament correspon a un fragment de faixa.","http://data.silknow.org/vocabulary/305"
"Lampàs amb fons en tafetà irregular (2-2-4-2-2); i decoració per 3 efectes de trama llançada 1 d'elles interrompuda.","http://data.silknow.org/vocabulary/305"
"Fragment del mantell de sant Pere d'Osma, procedent de la catedral de Burgo de Osma (Soria).","http://data.silknow.org/vocabulary/305"
"anàlisi tècnica feta : setembre 2003, Sílvia Saladrigas","http://data.silknow.org/vocabulary/305"
"Fragment de teixit del folre del taüt de Leonor Plantagenet o Leonor d'Anglaterra(ca.1156-1214), conservat al monestir de Santa Maria la Real de las Huelgas, a on va ser enterrada.
Va ser reina consort de Castella, pel seu matrimoni amb Alfons VIII l'any 1177.","http://data.silknow.org/vocabulary/305"
"conserva un dels voravius","http://data.silknow.org/vocabulary/305"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/379"
"conserva un dels voravius","http://data.silknow.org/vocabulary/379"
"Segons la fitxa de la col·lecció Viñas aquesta peça és part del teixit original a partir del qual es van fer les reproduccions del segle XIX (reg.5755 i reg.33) , però hi ha la possibilitat de que aquest teixit sigui també ell una de les reproduccions fetes en aquell moment.

Una d'aquestes còpies es trova documentada a la col•lecció Manuel Gómez-Moreno. La fitxa de la peça surt publicada en el projecte: ""A la luz de la seda"", té el núm. de catàleg: 867, i diu: “Don Manuel Gómez-Moreno hace las siguientes anotaciones en este tejido: Imitación lionesa de tejido bagdadí, hecha a mediados del siglo XIX. Con ella se fabricó una capa que se vendió en Italia, Ancona, y se deshizo. Otro fragmento en la Alhambra. No lleva oro, sino metal que ennegreció. Semejante a uno de la colección Errera del que se copió, el cual tiene oro. Véase la ficha del Museo de la Alhambra R2801, que perteneció también a la Colección de Manuel Gómez-Moreno.”","http://data.silknow.org/vocabulary/305"
"Dos fragment de teixit (n.r.3939 i n.r. 285) amb registres horitzontals de merlets i flors de lotus en positiu i negatiu combinats amb franges que emplacen en el seu interior cercles de perfil vegetal amb arbres de la vida acompanyats d’una densa decoració floral molt estilitzada.

Probablement els teixits amb aquest tipus de disseny són de producció posterior a les sedes d’entrellaços i estrelles. El conjunt decoratiu manté encara la seva estructura ordenada però ara amb elements lleugerament naturalistes i una gamma cromàtica més limitada. 

Es fa difícil adscriure la peça a una cronologia i zona geogràfica concreta donada la continuïtat que els motius nassarites tenen en el Nord d’Africà per l’emigració de molts teixidors després de la caiguda del regne de Granada. La anàlisi de colorants ha donat com a resultat cotxinilla en lloc de la roja habitual cosa que ens fa decantar per una atribució a tallers nord-africans.","http://data.silknow.org/vocabulary/305"
