"text","visual_item"
"conserva els voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"El color vermell, ara descolorit, d'aquest teixit l'identifica amb el color de les núvies xineses. La presència del paó es relaciona amb l'emperadriu. Els dos ocells a la part inferior representen els nuvis i signifiquen felicitat i bons auguris.","http://data.silknow.org/vocabulary/743"
"vellut llavorat, cisellat de 5 cossos","http://data.silknow.org/vocabulary/743"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"vellut llavorat, cisellat, de 4 cossos","http://data.silknow.org/vocabulary/743"
"vellut llavorat, cisellat, de 3 cossos","http://data.silknow.org/vocabulary/743"
"vellut llavorat, de diferents cossos","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Model ""RICA"", inspirat en un diseny del segle XVIII, fabricat per l'empresa Garín de Valencia a mitjans del segle XIX.","http://data.silknow.org/vocabulary/743"
"conserva part dels 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/743"
"conserva fragment de 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/743"
"Model ""RICA"", inspirat en un diseny del segle XVIII, fabricat per l'empresa Garín de Valencia a mitjans del segle XIX. Porta galó perimetral de passamaneria daurat i serrell a un dels extrems.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de seda amb decoració de llistes verticals amb poms de flors i combinació de colors i lligaments.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Model ""RICA"" de l'empresa valenciana ""Garin e Hijos"", inspirat en un disseny del segle XVIII","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments de 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Peça formada per diferents fragments de teixit. Un d’ells és el model ""CARPIO"" de l'empresa valenciana ""Garín e Hijos"", inspirat en un disseny del segle XVIII. Els altres fragments són segurament també de Garín però no hem pogut establir a quin model corresponen.","http://data.silknow.org/vocabulary/743"
"conserva 2 voravius. 
- es tracta de 6 fragments de teixit, amb 2 motius florals diferents, units per costura.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments del voraviu","http://data.silknow.org/vocabulary/743"
"Peça posterior d'una casulla formada per tres teles del mateix teixit cosides.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Teixit que per disseny, tècnica i ample de tela va ser fabricat segurament per l'empresa ""Garín e Hijos"" de València.","http://data.silknow.org/vocabulary/743"
"Fragment de teixit del model ""CARPIO"" de l'empresa valenciana ""Garín e Hijos"", inspirat en un disseny del segle XVIII","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Es tracta de la reproducció d'un disseny italià del segle XV.","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu i l'inici o final de peça","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva fragents de 1 dels voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"Descripció tècnica a partir de les peces del Covent de San Lorenzo del Escorial, núm. 10050177 i 10051222 (dossier ""Jornades sobre sederies bizarre, Madrid, setembre 2000) :
- denominació: Domàs gros de Tours à liage repris, amb treball de trama liseré i trama espolinada
- construcció interna : fons de setí de 8 e.3, decoració en gros de Tours de 2 fils. Treball de les trames en efecte liseré i espolinat sobre el fons setí, lligades en sarja de 3, S, per 1 de cada 6 fils de l'ordit.
- ordit : organzina, S. densitat : 120 fils/cm
- trama: trama de fons : fil de seda; trama decoració: fil d'or entorxat sobre fil doble de seda groga, S + fil d'or arrissat + sedes en diferents colors; proporció 2/1 i densitat : 17-15 passades/cm
- ample de peça: 55,5 cm comptant els dos voravius
- total de fils d'ordit : 6672
- núm. de mallons : 840
- altres mides : alt de la fulla de decoració : 14 cm; distancia de fulla a fulla 11,5 cm; distancia de trompeta a trompeta : 34 cm","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva part de 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva un fragment de 1 dels voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragment de 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments de voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva fragments dels voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva fragment de 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Teixit que per disseny, tècnica i ample de tela va ser fabricat segurament per l'empresa ""Garín e Hijos"" de València.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Model ""RICA"" de l'empresa valenciana ""Garin e Hijos"", inspirat en un disseny del segle XVIII","http://data.silknow.org/vocabulary/743"
"conserva els 2 voraviua","http://data.silknow.org/vocabulary/743"
"Model ""RICA"" de l'empresa valenciana ""Garin e Hijos"", inspirat en un disseny del segle XVIII","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Teixit que probablement corresponia al ""capelló"" d'una capa pluvial.","http://data.silknow.org/vocabulary/743"
"Detaal d'un teixit de format rectangular que era la part de la faldilla d'un vestit, del qual també conservem el cos, mateix número de registre.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva petit fragment de 1 dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
